urn:cts:greekLit:tlg0012.tlg001.omar:11.255	ἀλλ' οὐδ' ὧς ἀπέληγε μάχης ἠδὲ πτολέμοιο,
urn:cts:greekLit:tlg0012.tlg001.omar:11.256	ἀλλ' ἐπόρουσε Κόωνι ἔχων ἀνεμοτρεφὲς ἔγχοσ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.257	ἤτοι ὃ Ἰφιδάμαντα κασίγνητον καὶ ὄπατρον
urn:cts:greekLit:tlg0012.tlg001.omar:11.258	ἕλκε ποδὸς μεμαώσ, καὶ ἀΰτει πάντας ἀρίστουσ:
urn:cts:greekLit:tlg0012.tlg001.omar:11.259	τὸν δ' ἕλκοντ' ἀν' ὅμιλον ὑπ' ἀσπίδος ὀμφαλοέσσησ
urn:cts:greekLit:tlg0012.tlg001.omar:11.260	οὔτησε ξυστῷ χαλκήρεϊ, λῦσε δὲ γυῖα:
urn:cts:greekLit:tlg0012.tlg001.omar:11.261	τοῖο δ' ἐπ' Ἰφιδάμαντι κάρη ἀπέκοψε παραστάσ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.262	ἔνθ' Ἀντήνορος υἷες ὑπ' Ἀτρεΐδῃ βασιλῆϊ
urn:cts:greekLit:tlg0012.tlg001.omar:11.263	πότμον ἀναπλήσαντες ἔδυν δόμον Ἄϊδος εἴσω.
urn:cts:greekLit:tlg0012.tlg001.omar:11.264	αὐτὰρ ὃ τῶν ἄλλων ἐπεπωλεῖτο στίχας ἀνδρῶν
urn:cts:greekLit:tlg0012.tlg001.omar:11.265	ἔγχεΐ τ' ἄορί τε μεγάλοισί τε χερμαδίοισιν,
urn:cts:greekLit:tlg0012.tlg001.omar:11.266	ὄφρά οἱ αἷμ' ἔτι θερμὸν ἀνήνοθεν ἐξ ὠτειλῆσ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.267	αὐτὰρ ἐπεὶ τὸ μὲν ἕλκος ἐτέρσετο, παύσατο δ' αἷμα,
urn:cts:greekLit:tlg0012.tlg001.omar:11.268	ὀξεῖαι δ' ὀδύναι δῦνον μένος Ἀτρεΐδαο.
urn:cts:greekLit:tlg0012.tlg001.omar:11.269	ὡς δ' ὅτ' ἂν ὠδίνουσαν ἔχῃ βέλος ὀξὺ γυναῖκα
urn:cts:greekLit:tlg0012.tlg001.omar:11.270	δριμύ, τό τε προϊεῖσι μογοστόκοι Εἰλείθυιαι
urn:cts:greekLit:tlg0012.tlg001.omar:11.271	Ἥρης θυγατέρες πικρὰς ὠδῖνας ἔχουσαι,
urn:cts:greekLit:tlg0012.tlg001.omar:11.272	ὣς ὀξεῖ' ὀδύναι δῦνον μένος Ἀτρεΐδαο.
urn:cts:greekLit:tlg0012.tlg001.omar:11.273	ἐς δίφρον δ' ἀνόρουσε, καὶ ἡνιόχῳ ἐπέτελλε
urn:cts:greekLit:tlg0012.tlg001.omar:11.274	νηυσὶν ἔπι γλαφυρῇσιν ἐλαυνέμεν: ἤχθετο γὰρ κῆρ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.275	ἤϋσεν δὲ διαπρύσιον Δαναοῖσι γεγωνώσ:
urn:cts:greekLit:tlg0012.tlg001.omar:11.276	ὦ φίλοι Ἀργείων ἡγήτορες ἠδὲ μέδοντεσ
urn:cts:greekLit:tlg0012.tlg001.omar:11.277	ὑμεῖς μὲν νῦν νηυσὶν ἀμύνετε ποντοπόροισι
urn:cts:greekLit:tlg0012.tlg001.omar:11.278	φύλοπιν ἀργαλέην, ἐπεὶ οὐκ ἐμὲ μητίετα Ζεὺσ
urn:cts:greekLit:tlg0012.tlg001.omar:11.279	εἴασε Τρώεσσι πανημέριον πολεμίζειν.
urn:cts:greekLit:tlg0012.tlg001.omar:11.280	ὣς ἔφαθ', ἡνίοχος δ' ἵμασεν καλλίτριχας ἵππουσ
urn:cts:greekLit:tlg0012.tlg001.omar:11.281	νῆας ἔπι γλαφυράσ: τὼ δ' οὐκ ἀέκοντε πετέσθην:
urn:cts:greekLit:tlg0012.tlg001.omar:11.282	ἄφρεον δὲ στήθεα, ῥαίνοντο δὲ νέρθε κονίῃ
urn:cts:greekLit:tlg0012.tlg001.omar:11.283	τειρόμενον βασιλῆα μάχης ἀπάνευθε φέροντεσ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.284	Ἕκτωρ δ' ὡς ἐνόησ' Ἀγαμέμνονα νόσφι κιόντα
urn:cts:greekLit:tlg0012.tlg001.omar:11.285	Τρωσί τε καὶ Λυκίοισιν ἐκέκλετο μακρὸν ἀΰσασ:
urn:cts:greekLit:tlg0012.tlg001.omar:11.286	Τρῶες καὶ Λύκιοι καὶ Δάρδανοι ἀγχιμαχηταὶ
urn:cts:greekLit:tlg0012.tlg001.omar:11.287	ἀνέρες ἔστε φίλοι, μνήσασθε δὲ θούριδος ἀλκῆσ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.288	οἴχετ' ἀνὴρ ὤριστοσ, ἐμοὶ δὲ μέγ' εὖχος ἔδωκε
urn:cts:greekLit:tlg0012.tlg001.omar:11.289	Ζεὺς Κρονίδησ: ἀλλ' ἰθὺς ἐλαύνετε μώνυχας ἵππουσ
urn:cts:greekLit:tlg0012.tlg001.omar:11.290	ἰφθίμων Δαναῶν, ἵν' ὑπέρτερον εὖχος ἄρησθε.
urn:cts:greekLit:tlg0012.tlg001.omar:11.291	ὣς εἰπὼν ὄτρυνε μένος καὶ θυμὸν ἑκάστου.
urn:cts:greekLit:tlg0012.tlg001.omar:11.292	ὡς δ' ὅτε πού τις θηρητὴρ κύνας ἀργιόδοντασ
urn:cts:greekLit:tlg0012.tlg001.omar:11.293	σεύῃ ἐπ' ἀγροτέρῳ συῒ καπρίῳ ἠὲ λέοντι,
urn:cts:greekLit:tlg0012.tlg001.omar:11.294	ὣς ἐπ' Ἀχαιοῖσιν σεῦε Τρῶας μεγαθύμουσ
urn:cts:greekLit:tlg0012.tlg001.omar:11.295	Ἕκτωρ Πριαμίδης βροτολοιγῷ ἶσος Ἄρηϊ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.296	αὐτὸς δ' ἐν πρώτοισι μέγα φρονέων ἐβεβήκει,
urn:cts:greekLit:tlg0012.tlg001.omar:11.297	ἐν δ' ἔπεσ' ὑσμίνῃ ὑπεραέϊ ἶσος ἀέλλῃ,
urn:cts:greekLit:tlg0012.tlg001.omar:11.298	ἥ τε καθαλλομένη ἰοειδέα πόντον ὀρίνει.
urn:cts:greekLit:tlg0012.tlg001.omar:11.299	ἔνθα τίνα πρῶτον, τίνα δ' ὕστατον ἐξενάριξεν
urn:cts:greekLit:tlg0012.tlg001.omar:11.300	Ἕκτωρ Πριαμίδησ, ὅτε οἱ Ζεὺς κῦδος ἔδωκεν;
urn:cts:greekLit:tlg0012.tlg001.omar:11.304	τοὺς ἄρ' ὅ γ' ἡγεμόνας Δαναῶν ἕλεν, αὐτὰρ ἔπειτα
urn:cts:greekLit:tlg0012.tlg001.omar:11.305	πληθύν, ὡς ὁπότε νέφεα Ζέφυρος στυφελίξῃ
urn:cts:greekLit:tlg0012.tlg001.omar:11.306	ἀργεστᾶο Νότοιο βαθείῃ λαίλαπι τύπτων:
urn:cts:greekLit:tlg0012.tlg001.omar:11.307	πολλὸν δὲ τρόφι κῦμα κυλίνδεται, ὑψόσε δ' ἄχνη
urn:cts:greekLit:tlg0012.tlg001.omar:11.308	σκίδναται ἐξ ἀνέμοιο πολυπλάγκτοιο ἰωῆσ:
urn:cts:greekLit:tlg0012.tlg001.omar:11.309	ὣς ἄρα πυκνὰ καρήαθ' ὑφ' Ἕκτορι δάμνατο λαῶν.
urn:cts:greekLit:tlg0012.tlg001.omar:11.310	ἔνθά κε λοιγὸς ἔην καὶ ἀμήχανα ἔργα γένοντο,
urn:cts:greekLit:tlg0012.tlg001.omar:11.311	καί νύ κεν ἐν νήεσσι πέσον φεύγοντες Ἀχαιοί,
urn:cts:greekLit:tlg0012.tlg001.omar:11.312	εἰ μὴ Τυδεΐδῃ Διομήδεϊ κέκλετ' Ὀδυσσεύσ:
urn:cts:greekLit:tlg0012.tlg001.omar:11.313	Τυδεΐδη τί παθόντε λελάσμεθα θούριδος ἀλκῆσ;
urn:cts:greekLit:tlg0012.tlg001.omar:11.314	ἀλλ' ἄγε δεῦρο πέπον, παρ' ἔμ' ἵσταο: δὴ γὰρ ἔλεγχοσ
urn:cts:greekLit:tlg0012.tlg001.omar:11.315	ἔσσεται εἴ κεν νῆας ἕλῃ κορυθαίολος Ἕκτωρ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.316	τὸν δ' ἀπαμειβόμενος προσέφη κρατερὸς Διομήδησ:
urn:cts:greekLit:tlg0012.tlg001.omar:11.317	ἤτοι ἐγὼ μενέω καὶ τλήσομαι: ἀλλὰ μίνυνθα
urn:cts:greekLit:tlg0012.tlg001.omar:11.318	ἡμέων ἔσσεται ἦδοσ, ἐπεὶ νεφεληγερέτα Ζεὺσ
urn:cts:greekLit:tlg0012.tlg001.omar:11.319	Τρωσὶν δὴ βόλεται δοῦναι κράτος ἠέ περ ἡμῖν.
urn:cts:greekLit:tlg0012.tlg001.omar:11.320	ἦ καὶ Θυμβραῖον μὲν ἀφ' ἵππων ὦσε χαμᾶζε
urn:cts:greekLit:tlg0012.tlg001.omar:11.321	δουρὶ βαλὼν κατὰ μαζὸν ἀριστερόν: αὐτὰρ Ὀδυσσεὺσ
urn:cts:greekLit:tlg0012.tlg001.omar:11.322	ἀντίθεον θεράποντα Μολίονα τοῖο ἄνακτοσ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.323	τοὺς μὲν ἔπειτ' εἴασαν, ἐπεὶ πολέμου ἀπέπαυσαν:
urn:cts:greekLit:tlg0012.tlg001.omar:11.324	τὼ δ' ἀν' ὅμιλον ἰόντε κυδοίμεον, ὡς ὅτε κάπρω
urn:cts:greekLit:tlg0012.tlg001.omar:11.325	ἐν κυσὶ θηρευτῇσι μέγα φρονέοντε πέσητον:
urn:cts:greekLit:tlg0012.tlg001.omar:11.326	ὣς ὄλεκον Τρῶας πάλιν ὀρμένω: αὐτὰρ Ἀχαιοὶ
urn:cts:greekLit:tlg0012.tlg001.omar:11.327	ἀσπασίως φεύγοντες ἀνέπνεον Ἕκτορα δῖον.
urn:cts:greekLit:tlg0012.tlg001.omar:11.328	ἔνθ' ἑλέτην δίφρόν τε καὶ ἀνέρε δήμου ἀρίστω
urn:cts:greekLit:tlg0012.tlg001.omar:11.329	υἷε δύω Μέροπος Περκωσίου, ὃς περὶ πάντων
urn:cts:greekLit:tlg0012.tlg001.omar:11.330	ᾔδεε μαντοσύνασ, οὐδὲ οὓς παῖδας ἔασκε
urn:cts:greekLit:tlg0012.tlg001.omar:11.331	στείχειν ἐς πόλεμον φθισήνορα: τὼ δέ οἱ οὔ τι
urn:cts:greekLit:tlg0012.tlg001.omar:11.332	πειθέσθην: κῆρες γὰρ ἄγον μέλανος θανάτοιο.
urn:cts:greekLit:tlg0012.tlg001.omar:11.333	τοὺς μὲν Τυδεΐδης δουρικλειτὸς Διομήδησ
urn:cts:greekLit:tlg0012.tlg001.omar:11.334	θυμοῦ καὶ ψυχῆς κεκαδὼν κλυτὰ τεύχε' ἀπηύρα:
urn:cts:greekLit:tlg0012.tlg001.omar:11.335	Ἱππόδαμον δ' Ὀδυσεὺς καὶ Ὑπείροχον ἐξενάριξεν.
urn:cts:greekLit:tlg0012.tlg001.omar:11.336	ἔνθά σφιν κατὰ ἶσα μάχην ἐτάνυσσε Κρονίων
urn:cts:greekLit:tlg0012.tlg001.omar:11.337	ἐξ Ἴδης καθορῶν: τοὶ δ' ἀλλήλους ἐνάριζον.
urn:cts:greekLit:tlg0012.tlg001.omar:11.338	ἤτοι Τυδέος υἱὸς Ἀγάστροφον οὔτασε δουρὶ
urn:cts:greekLit:tlg0012.tlg001.omar:11.339	Παιονίδην ἥρωα κατ' ἰσχίον: οὐ δέ οἱ ἵπποι
urn:cts:greekLit:tlg0012.tlg001.omar:11.340	ἐγγὺς ἔσαν προφυγεῖν, ἀάσατο δὲ μέγα θυμῷ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.341	τοὺς μὲν γὰρ θεράπων ἀπάνευθ' ἔχεν, αὐτὰρ ὃ πεζὸσ
urn:cts:greekLit:tlg0012.tlg001.omar:11.342	θῦνε διὰ προμάχων, εἷος φίλον ὤλεσε θυμόν.
urn:cts:greekLit:tlg0012.tlg001.omar:11.343	Ἕκτωρ δ' ὀξὺ νόησε κατὰ στίχασ, ὦρτο δ' ἐπ' αὐτοὺσ
urn:cts:greekLit:tlg0012.tlg001.omar:11.344	κεκλήγων: ἅμα δὲ Τρώων εἵποντο φάλαγγεσ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.345	τὸν δὲ ἰδὼν ῥίγησε βοὴν ἀγαθὸς Διομήδησ,
urn:cts:greekLit:tlg0012.tlg001.omar:11.346	αἶψα δ' Ὀδυσσῆα προσεφώνεεν ἐγγὺς ἐόντα:
urn:cts:greekLit:tlg0012.tlg001.omar:11.347	νῶϊν δὴ τόδε πῆμα κυλίνδεται ὄβριμος Ἕκτωρ:
urn:cts:greekLit:tlg0012.tlg001.omar:11.348	ἀλλ' ἄγε δὴ στέωμεν καὶ ἀλεξώμεσθα μένοντεσ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.349	ἦ ῥα, καὶ ἀμπεπαλὼν προΐει δολιχόσκιον ἔγχοσ
urn:cts:greekLit:tlg0012.tlg001.omar:11.350	καὶ βάλεν, οὐδ' ἀφάμαρτε τιτυσκόμενος κεφαλῆφιν,
urn:cts:greekLit:tlg0012.tlg001.omar:11.351	ἄκρην κὰκ κόρυθα: πλάγχθη δ' ἀπὸ χαλκόφι χαλκόσ,
urn:cts:greekLit:tlg0012.tlg001.omar:11.352	οὐδ' ἵκετο χρόα καλόν: ἐρύκακε γὰρ τρυφάλεια
urn:cts:greekLit:tlg0012.tlg001.omar:11.353	τρίπτυχος αὐλῶπισ, τήν οἱ πόρε Φοῖβος Ἀπόλλων.
urn:cts:greekLit:tlg0012.tlg001.omar:11.354	Ἕκτωρ δ' ὦκ' ἀπέλεθρον ἀνέδραμε, μίκτο δ' ὁμίλῳ,
urn:cts:greekLit:tlg0012.tlg001.omar:11.355	στῆ δὲ γνὺξ ἐριπὼν καὶ ἐρείσατο χειρὶ παχείῃ
urn:cts:greekLit:tlg0012.tlg001.omar:11.356	γαίησ: ἀμφὶ δὲ ὄσσε κελαινὴ νὺξ ἐκάλυψεν.
urn:cts:greekLit:tlg0012.tlg001.omar:11.357	ὄφρα δὲ Τυδεΐδης μετὰ δούρατος ᾤχετ' ἐρωὴν
urn:cts:greekLit:tlg0012.tlg001.omar:11.358	τῆλε διὰ προμάχων, ὅθι οἱ καταείσατο γαίησ
urn:cts:greekLit:tlg0012.tlg001.omar:11.359	τόφρ' Ἕκτωρ ἔμπνυτο, καὶ ἂψ ἐς δίφρον ὀρούσασ
urn:cts:greekLit:tlg0012.tlg001.omar:11.360	ἐξέλασ' ἐς πληθύν, καὶ ἀλεύατο κῆρα μέλαιναν.
urn:cts:greekLit:tlg0012.tlg001.omar:11.361	δουρὶ δ' ἐπαΐσσων προσέφη κρατερὸς Διομήδησ:
urn:cts:greekLit:tlg0012.tlg001.omar:11.362	ἐξ αὖ νῦν ἔφυγες θάνατον κύον: ἦ τέ τοι ἄγχι
urn:cts:greekLit:tlg0012.tlg001.omar:11.363	ἦλθε κακόν: νῦν αὖτέ σ' ἐρύσατο Φοῖβος Ἀπόλλων
urn:cts:greekLit:tlg0012.tlg001.omar:11.364	ᾧ μέλλεις εὔχεσθαι ἰὼν ἐς δοῦπον ἀκόντων.
urn:cts:greekLit:tlg0012.tlg001.omar:11.365	ἦ θήν σ' ἐξανύω γε καὶ ὕστερον ἀντιβολήσασ,
urn:cts:greekLit:tlg0012.tlg001.omar:11.366	εἴ πού τις καὶ ἔμοιγε θεῶν ἐπιτάρροθός ἐστι.
urn:cts:greekLit:tlg0012.tlg001.omar:11.367	νῦν αὖ τοὺς ἄλλους ἐπιείσομαι, ὅν κε κιχείω.
urn:cts:greekLit:tlg0012.tlg001.omar:11.368	ἦ, καὶ Παιονίδην δουρὶ κλυτὸν ἐξενάριζεν.
urn:cts:greekLit:tlg0012.tlg001.omar:11.369	αὐτὰρ Ἀλέξανδρος Ἑλένης πόσις ἠϋκόμοιο
urn:cts:greekLit:tlg0012.tlg001.omar:11.370	Τυδεΐδῃ ἔπι τόξα τιταίνετο ποιμένι λαῶν,
urn:cts:greekLit:tlg0012.tlg001.omar:11.371	στήλῃ κεκλιμένος ἀνδροκμήτῳ ἐπὶ τύμβῳ
urn:cts:greekLit:tlg0012.tlg001.omar:11.373	ἤτοι ὃ μὲν θώρηκα Ἀγαστρόφου ἰφθίμοιο
urn:cts:greekLit:tlg0012.tlg001.omar:11.374	αἴνυτ' ἀπὸ στήθεσφι παναίολον ἀσπίδα τ' ὤμων
urn:cts:greekLit:tlg0012.tlg001.omar:11.375	καὶ κόρυθα βριαρήν: ὃ δὲ τόξου πῆχυν ἄνελκε
urn:cts:greekLit:tlg0012.tlg001.omar:11.376	καὶ βάλεν, οὐδ' ἄρα μιν ἅλιον βέλος ἔκφυγε χειρόσ,
urn:cts:greekLit:tlg0012.tlg001.omar:11.377	ταρσὸν δεξιτεροῖο ποδόσ: διὰ δ' ἀμπερὲς ἰὸσ
urn:cts:greekLit:tlg0012.tlg001.omar:11.378	ἐν γαίῃ κατέπηκτο: ὃ δὲ μάλα ἡδὺ γελάσσασ
urn:cts:greekLit:tlg0012.tlg001.omar:11.379	ἐκ λόχου ἀμπήδησε καὶ εὐχόμενος ἔπος ηὔδα:
urn:cts:greekLit:tlg0012.tlg001.omar:11.380	βέβληαι οὐδ' ἅλιον βέλος ἔκφυγεν: ὡς ὄφελόν τοι
urn:cts:greekLit:tlg0012.tlg001.omar:11.381	νείατον ἐς κενεῶνα βαλὼν ἐκ θυμὸν ἑλέσθαι.
urn:cts:greekLit:tlg0012.tlg001.omar:11.382	οὕτω κεν καὶ Τρῶες ἀνέπνευσαν κακότητοσ,
urn:cts:greekLit:tlg0012.tlg001.omar:11.383	οἵ τέ σε πεφρίκασι λέονθ' ὡς μηκάδες αἶγεσ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.384	τὸν δ' οὐ ταρβήσας προσέφη κρατερὸς Διομήδησ:
urn:cts:greekLit:tlg0012.tlg001.omar:11.385	τοξότα λωβητὴρ κέρᾳ ἀγλαὲ παρθενοπῖπα
urn:cts:greekLit:tlg0012.tlg001.omar:11.386	εἰ μὲν δὴ ἀντίβιον σὺν τεύχεσι πειρηθείησ,
urn:cts:greekLit:tlg0012.tlg001.omar:11.387	οὐκ ἄν τοι χραίσμῃσι βιὸς καὶ ταρφέες ἰοί:
urn:cts:greekLit:tlg0012.tlg001.omar:11.388	νῦν δέ μ' ἐπιγράψας ταρσὸν ποδὸς εὔχεαι αὔτωσ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.389	οὐκ ἀλέγω, ὡς εἴ με γυνὴ βάλοι ἢ πάϊς ἄφρων:
urn:cts:greekLit:tlg0012.tlg001.omar:11.390	κωφὸν γὰρ βέλος ἀνδρὸς ἀνάλκιδος οὐτιδανοῖο.
urn:cts:greekLit:tlg0012.tlg001.omar:11.391	ἦ τ' ἄλλως ὑπ' ἐμεῖο, καὶ εἴ κ' ὀλίγον περ ἐπαύρῃ,
urn:cts:greekLit:tlg0012.tlg001.omar:11.392	ὀξὺ βέλος πέλεται, καὶ ἀκήριον αἶψα τίθησι.
urn:cts:greekLit:tlg0012.tlg001.omar:11.393	τοῦ δὲ γυναικὸς μέν τ' ἀμφίδρυφοί εἰσι παρειαί,
urn:cts:greekLit:tlg0012.tlg001.omar:11.394	παῖδες δ' ὀρφανικοί: ὃ δέ θ' αἵματι γαῖαν ἐρεύθων
urn:cts:greekLit:tlg0012.tlg001.omar:11.395	πύθεται, οἰωνοὶ δὲ περὶ πλέες ἠὲ γυναῖκεσ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.396	ὣς φάτο, τοῦ δ' Ὀδυσεὺς δουρικλυτὸς ἐγγύθεν ἐλθὼν
urn:cts:greekLit:tlg0012.tlg001.omar:11.397	ἔστη πρόσθ': ὃ δ' ὄπισθε καθεζόμενος βέλος ὠκὺ
urn:cts:greekLit:tlg0012.tlg001.omar:11.398	ἐκ ποδὸς ἕλκ', ὀδύνη δὲ διὰ χροὸς ἦλθ' ἀλεγεινή.
urn:cts:greekLit:tlg0012.tlg001.omar:11.399	ἐς δίφρον δ' ἀνόρουσε, καὶ ἡνιόχῳ ἐπέτελλε
urn:cts:greekLit:tlg0012.tlg001.omar:11.400	νηυσὶν ἔπι γλαφυρῇσιν ἐλαυνέμεν: ἤχθετο γὰρ κῆρ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.401	οἰώθη δ' Ὀδυσεὺς δουρὶ κλυτόσ, οὐδέ τις αὐτῷ
urn:cts:greekLit:tlg0012.tlg001.omar:11.402	Ἀργείων παρέμεινεν, ἐπεὶ φόβος ἔλλαβε πάντασ:
urn:cts:greekLit:tlg0012.tlg001.omar:11.403	ὀχθήσας δ' ἄρα εἶπε πρὸς ὃν μεγαλήτορα θυμόν:
urn:cts:greekLit:tlg0012.tlg001.omar:11.404	ὤ μοι ἐγὼ τί πάθω; μέγα μὲν κακὸν αἴ κε φέβωμαι
urn:cts:greekLit:tlg0012.tlg001.omar:11.405	πληθὺν ταρβήσασ: τὸ δὲ ῥίγιον αἴ κεν ἁλώω
urn:cts:greekLit:tlg0012.tlg001.omar:11.406	μοῦνοσ: τοὺς δ' ἄλλους Δαναοὺς ἐφόβησε Κρονίων.
urn:cts:greekLit:tlg0012.tlg001.omar:11.407	ἀλλὰ τί ἤ μοι ταῦτα φίλος διελέξατο θυμόσ;
urn:cts:greekLit:tlg0012.tlg001.omar:11.408	οἶδα γὰρ ὅττι κακοὶ μὲν ἀποίχονται πολέμοιο,
urn:cts:greekLit:tlg0012.tlg001.omar:11.409	ὃς δέ κ' ἀριστεύῃσι μάχῃ ἔνι τὸν δὲ μάλα χρεὼ
urn:cts:greekLit:tlg0012.tlg001.omar:11.410	ἑστάμεναι κρατερῶσ, ἤ τ' ἔβλητ' ἤ τ' ἔβαλ' ἄλλον.
urn:cts:greekLit:tlg0012.tlg001.omar:11.411	εἷος ὃ ταῦθ' ὥρμαινε κατὰ φρένα καὶ κατὰ θυμόν,
urn:cts:greekLit:tlg0012.tlg001.omar:11.412	τόφρα δ' ἐπὶ Τρώων στίχες ἤλυθον ἀσπιστάων,
urn:cts:greekLit:tlg0012.tlg001.omar:11.413	ἔλσαν δ' ἐν μέσσοισι, μετὰ σφίσι πῆμα τιθέντεσ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.414	ὡς δ' ὅτε κάπριον ἀμφὶ κύνες θαλεροί τ' αἰζηοὶ
urn:cts:greekLit:tlg0012.tlg001.omar:11.415	σεύωνται, ὃ δέ τ' εἶσι βαθείης ἐκ ξυλόχοιο
urn:cts:greekLit:tlg0012.tlg001.omar:11.416	θήγων λευκὸν ὀδόντα μετὰ γναμπτῇσι γένυσσιν,
urn:cts:greekLit:tlg0012.tlg001.omar:11.417	ἀμφὶ δέ τ' ἀΐσσονται, ὑπαὶ δέ τε κόμπος ὀδόντων
urn:cts:greekLit:tlg0012.tlg001.omar:11.418	γίγνεται, οἳ δὲ μένουσιν ἄφαρ δεινόν περ ἐόντα,
urn:cts:greekLit:tlg0012.tlg001.omar:11.419	ὥς ῥα τότ' ἀμφ' Ὀδυσῆα Διῒ φίλον ἐσσεύοντο
urn:cts:greekLit:tlg0012.tlg001.omar:11.420	Τρῶεσ: ὃ δὲ πρῶτον μὲν ἀμύμονα Δηϊοπίτην
urn:cts:greekLit:tlg0012.tlg001.omar:11.421	οὔτασεν ὦμον ὕπερθεν ἐπάλμενος ὀξέϊ δουρί,
urn:cts:greekLit:tlg0012.tlg001.omar:11.422	αὐτὰρ ἔπειτα Θόωνα καὶ Ἔννομον ἐξενάριξε.
urn:cts:greekLit:tlg0012.tlg001.omar:11.423	Χερσιδάμαντα δ' ἔπειτα καθ' ἵππων ἀΐξαντα
urn:cts:greekLit:tlg0012.tlg001.omar:11.424	δουρὶ κατὰ πρότμησιν ὑπ' ἀσπίδος ὀμφαλοέσσησ
urn:cts:greekLit:tlg0012.tlg001.omar:11.425	νύξεν: ὃ δ' ἐν κονίῃσι πεσὼν ἕλε γαῖαν ἀγοστῷ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.426	τοὺς μὲν ἔασ', ὃ δ' ἄρ' Ἱππασίδην Χάροπ' οὔτασε δουρὶ
urn:cts:greekLit:tlg0012.tlg001.omar:11.427	αὐτοκασίγνητον εὐηφενέος Σώκοιο.
urn:cts:greekLit:tlg0012.tlg001.omar:11.428	τῷ δ' ἐπαλεξήσων Σῶκος κίεν ἰσόθεος φώσ,
urn:cts:greekLit:tlg0012.tlg001.omar:11.429	στῆ δὲ μάλ' ἐγγὺς ἰὼν καί μιν πρὸς μῦθον ἔειπεν
urn:cts:greekLit:tlg0012.tlg001.omar:11.430	ὦ Ὀδυσεῦ πολύαινε δόλων ἆτ' ἠδὲ πόνοιο
urn:cts:greekLit:tlg0012.tlg001.omar:11.431	σήμερον ἢ δοιοῖσιν ἐπεύξεαι Ἱππασίδῃσι
urn:cts:greekLit:tlg0012.tlg001.omar:11.432	τοιώδ' ἄνδρε κατακτείνας καὶ τεύχε' ἀπούρασ,
urn:cts:greekLit:tlg0012.tlg001.omar:11.433	ἤ κεν ἐμῷ ὑπὸ δουρὶ τυπεὶς ἀπὸ θυμὸν ὀλέσσῃσ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.434	ὣς εἰπὼν οὔτησε κατ' ἀσπίδα πάντοσ' ἐΐσην.
urn:cts:greekLit:tlg0012.tlg001.omar:11.435	διὰ μὲν ἀσπίδος ἦλθε φαεινῆς ὄβριμον ἔγχοσ,
urn:cts:greekLit:tlg0012.tlg001.omar:11.436	καὶ διὰ θώρηκος πολυδαιδάλου ἠρήρειστο,
urn:cts:greekLit:tlg0012.tlg001.omar:11.437	πάντα δ' ἀπὸ πλευρῶν χρόα ἔργαθεν, οὐδ' ἔτ' ἔασε
urn:cts:greekLit:tlg0012.tlg001.omar:11.438	Παλλὰς Ἀθηναίη μιχθήμεναι ἔγκασι φωτόσ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.439	γνῶ δ' Ὀδυσεὺς ὅ οἱ οὔ τι τέλος κατακαίριον ἦλθεν,
urn:cts:greekLit:tlg0012.tlg001.omar:11.440	ἂψ δ' ἀναχωρήσας Σῶκον πρὸς μῦθον ἔειπεν:
urn:cts:greekLit:tlg0012.tlg001.omar:11.441	ἆ δείλ' ἦ μάλα δή σε κιχάνεται αἰπὺς ὄλεθροσ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.442	ἤτοι μέν ῥ' ἔμ' ἔπαυσας ἐπὶ Τρώεσσι μάχεσθαι:
urn:cts:greekLit:tlg0012.tlg001.omar:11.443	σοὶ δ' ἐγὼ ἐνθάδε φημὶ φόνον καὶ κῆρα μέλαιναν
urn:cts:greekLit:tlg0012.tlg001.omar:11.444	ἤματι τῷδ' ἔσσεσθαι, ἐμῷ δ' ὑπὸ δουρὶ δαμέντα
urn:cts:greekLit:tlg0012.tlg001.omar:11.445	εὖχος ἐμοὶ δώσειν, ψυχὴν δ' Ἄϊδι κλυτοπώλῳ.
urn:cts:greekLit:tlg0012.tlg001.omar:11.446	ἦ, καὶ ὃ μὲν φύγαδ' αὖτις ὑποστρέψας ἐβεβήκει,
